Observer_name_1,Observer_name_2,Date,Site,Zone,Depth,Water_Temp,Visibility,Current,Group,Size,Diver_1_count,Diver_2_count,Total,Survey_Status,Survey_ID
Julie Rieland,Tobias Juul ,2018-06-05 00:00:00,Lutoban South MPA,1,Shallow,29,12,1,Drupella,0-5,11,0,11,1,676d3e20399de246bcff9197
Julie Rieland,Tobias Juul ,2018-06-05 00:00:00,Lutoban South MPA,1,Shallow,29,12,1,Trash - Metal,5-10,1,0,1,1,676d3e20399de246bcff9197
Julie Rieland,Tobias Juul ,2018-06-05 00:00:00,Lutoban South MPA,1,Shallow,29,12,1,Trash - Fishing Line,>120,1,0,1,1,676d3e20399de246bcff9197
Julie Rieland,Tobias Juul ,2018-06-05 00:00:00,Lutoban South MPA,1,Shallow,29,12,1,Drupella,0-5,12,0,12,1,676d3e20399de246bcff9197
Julie Rieland,Tobias Juul ,2018-06-05 00:00:00,Lutoban South MPA,1,Shallow,29,12,1,Trash - Fishing Line,>120,2,0,2,1,676d3e20399de246bcff9197
Julie Rieland,Tobias Juul ,2018-06-05 00:00:00,Lutoban South MPA,1,Shallow,29,12,1,Drupella,0-5,47,0,47,1,676d3e20399de246bcff9197
Julie Rieland,Tobias Juul ,2018-06-05 00:00:00,Lutoban South MPA,1,Shallow,29,12,1,Coralliophila,0-5,58,0,58,1,676d3e20399de246bcff9197
Nora Hyman,Ernst Noyons,2018-06-05 00:00:00,Lutoban South MPA,1,Shallow,29,12,1,Coralliophila,0-5,15,0,15,1,676d3e20399de246bcff919f
Nora Hyman,Ernst Noyons,2018-06-05 00:00:00,Lutoban South MPA,1,Shallow,29,12,1,Drupella,0-5,69,0,69,1,676d3e20399de246bcff919f
Nora Hyman,Ernst Noyons,2018-06-05 00:00:00,Lutoban South MPA,1,Shallow,29,12,1,Trash - Soft Plastic Wrapper,5-10,1,0,1,1,676d3e20399de246bcff919f
Julie Rieland,Tobias Juul ,2018-06-05 00:00:00,Lutoban South MPA,1,Medium,29,12,1,Trash - Fishing Line,>120,1,0,1,1,676d3e20399de246bcff91a3
Julie Rieland,Tobias Juul ,2018-06-05 00:00:00,Lutoban South MPA,1,Medium,29,12,1,Drupella,0-5,5,0,5,1,676d3e20399de246bcff91a3
Julie Rieland,Tobias Juul ,2018-06-05 00:00:00,Lutoban South MPA,1,Medium,29,12,1,Trash - Hard Plastic Bottle,10-20,1,0,1,1,676d3e20399de246bcff91a3
Julie Rieland,Tobias Juul ,2018-06-05 00:00:00,Lutoban South MPA,1,Medium,29,12,1,Drupella,0-5,4,0,4,1,676d3e20399de246bcff91a3
Julie Rieland,Tobias Juul ,2018-06-05 00:00:00,Lutoban South MPA,1,Medium,29,12,1,Trash - Plastic Bag,20-30,1,0,1,1,676d3e20399de246bcff91a3
Nora Hyman,Ernst Noyons,2018-06-05 00:00:00,Lutoban South MPA,1,Deep,29,14,1,Trash - Fishing Line,>120,2,0,2,1,676d3e20399de246bcff91a9
Nora Hyman,Ernst Noyons,2018-06-05 00:00:00,Lutoban South MPA,1,Deep,29,14,1,Trash - Metal,5-10,1,0,1,1,676d3e20399de246bcff91a9
Nora Hyman,Ernst Noyons,2018-06-05 00:00:00,Lutoban South MPA,1,Deep,29,14,1,Trash - Soft Plastic Wrapper,5-10,1,0,1,1,676d3e20399de246bcff91a9
Nora Hyman,Ernst Noyons,2018-06-05 00:00:00,Lutoban South MPA,1,Deep,29,14,1,Trash - Fishing Line,>120,5,0,5,1,676d3e20399de246bcff91a9
Nora Hyman,Ernst Noyons,2018-06-05 00:00:00,Lutoban South MPA,1,Deep,29,14,1,Trash - Paper and Card,5-10,1,0,1,1,676d3e20399de246bcff91a9
Nora Hyman,Ernst Noyons,2018-06-05 00:00:00,Lutoban South MPA,1,Deep,29,12,1,Trash - Fishing Line,>120,3,0,3,1,676d3e20399de246bcff91af
Nora Hyman,Ernst Noyons,2018-06-05 00:00:00,Lutoban South MPA,1,Deep,29,12,1,Coralliophila,0-5,2,0,2,1,676d3e20399de246bcff91af
Nora Hyman,Ernst Noyons,2018-06-05 00:00:00,Lutoban South MPA,1,Deep,29,12,1,Drupella,0-5,6,0,6,1,676d3e20399de246bcff91af
Nora Hyman,Ernst Noyons,2018-06-05 00:00:00,Lutoban South MPA,1,Deep,29,12,1,Trash - Soft Plastic Wrapper,5-10,1,0,1,1,676d3e20399de246bcff91af
Nora Hyman,Ernst Noyons,2018-06-05 00:00:00,Maluay Malatapay MPA,1,Shallow,29,12,1,Coralliophila,0-5,15,0,15,1,676d3e22399de246bcff9a2b
Nora Hyman,Ernst Noyons,2018-06-05 00:00:00,Maluay Malatapay MPA,1,Shallow,29,12,1,Drupella,0-5,69,0,69,1,676d3e22399de246bcff9a2b
Nora Hyman,Ernst Noyons,2018-06-05 00:00:00,Maluay Malatapay MPA,1,Shallow,29,12,1,Trash - Soft Plastic Wrapper,5-10,1,0,1,1,676d3e22399de246bcff9a2b
Julie Rieland,Tobias Juul ,2018-06-05 00:00:00,Maluay Malatapay MPA,1,Shallow,29,12,1,Drupella,0-5,11,0,11,1,676d3e22399de246bcff9a2f
Julie Rieland,Tobias Juul ,2018-06-05 00:00:00,Maluay Malatapay MPA,1,Shallow,29,12,1,Trash - Metal,5-10,1,0,1,1,676d3e22399de246bcff9a2f
Julie Rieland,Tobias Juul ,2018-06-05 00:00:00,Maluay Malatapay MPA,1,Shallow,29,12,1,Trash - Fishing Line,>120,1,0,1,1,676d3e22399de246bcff9a2f
Julie Rieland,Tobias Juul ,2018-06-05 00:00:00,Maluay Malatapay MPA,1,Shallow,29,12,1,Drupella,0-5,12,0,12,1,676d3e22399de246bcff9a2f
Julie Rieland,Tobias Juul ,2018-06-05 00:00:00,Maluay Malatapay MPA,1,Shallow,29,12,1,Trash - Fishing Line,>120,2,0,2,1,676d3e22399de246bcff9a2f
Julie Rieland,Tobias Juul ,2018-06-05 00:00:00,Maluay Malatapay MPA,1,Shallow,29,12,1,Drupella,0-5,47,0,47,1,676d3e22399de246bcff9a2f
Julie Rieland,Tobias Juul ,2018-06-05 00:00:00,Maluay Malatapay MPA,1,Shallow,29,12,1,Coralliophila,0-5,58,0,58,1,676d3e22399de246bcff9a2f
Julie Rieland,Tobias Juul ,2018-06-05 00:00:00,Maluay Malatapay MPA,1,Medium,29,12,1,Trash - Fishing Line,>120,1,0,1,1,676d3e22399de246bcff9a37
Julie Rieland,Tobias Juul ,2018-06-05 00:00:00,Maluay Malatapay MPA,1,Medium,29,12,1,Drupella,0-5,5,0,5,1,676d3e22399de246bcff9a37
Julie Rieland,Tobias Juul ,2018-06-05 00:00:00,Maluay Malatapay MPA,1,Medium,29,12,1,Trash - Hard Plastic Bottle,10-20,1,0,1,1,676d3e22399de246bcff9a37
Julie Rieland,Tobias Juul ,2018-06-05 00:00:00,Maluay Malatapay MPA,1,Medium,29,12,1,Drupella,0-5,4,0,4,1,676d3e22399de246bcff9a37
Julie Rieland,Tobias Juul ,2018-06-05 00:00:00,Maluay Malatapay MPA,1,Medium,29,12,1,Trash - Plastic Bag,20-30,1,0,1,1,676d3e22399de246bcff9a37
Nora Hyman,Ernst Noyons,2018-06-05 00:00:00,Maluay Malatapay MPA,1,Deep,29,14,1,Trash - Fishing Line,>120,2,0,2,1,676d3e22399de246bcff9a3d
Nora Hyman,Ernst Noyons,2018-06-05 00:00:00,Maluay Malatapay MPA,1,Deep,29,14,1,Trash - Metal,5-10,1,0,1,1,676d3e22399de246bcff9a3d
Nora Hyman,Ernst Noyons,2018-06-05 00:00:00,Maluay Malatapay MPA,1,Deep,29,14,1,Trash - Soft Plastic Wrapper,5-10,1,0,1,1,676d3e22399de246bcff9a3d
Nora Hyman,Ernst Noyons,2018-06-05 00:00:00,Maluay Malatapay MPA,1,Deep,29,14,1,Trash - Fishing Line,>120,5,0,5,1,676d3e22399de246bcff9a3d
Nora Hyman,Ernst Noyons,2018-06-05 00:00:00,Maluay Malatapay MPA,1,Deep,29,14,1,Trash - Paper and Card,5-10,1,0,1,1,676d3e22399de246bcff9a3d
Nora Hyman,Ernst Noyons,2018-06-05 00:00:00,Maluay Malatapay MPA,1,Deep,29,12,1,Trash - Fishing Line,>120,3,0,3,1,676d3e22399de246bcff9a43
Nora Hyman,Ernst Noyons,2018-06-05 00:00:00,Maluay Malatapay MPA,1,Deep,29,12,1,Coralliophila,0-5,2,0,2,1,676d3e22399de246bcff9a43
Nora Hyman,Ernst Noyons,2018-06-05 00:00:00,Maluay Malatapay MPA,1,Deep,29,12,1,Drupella,0-5,6,0,6,1,676d3e22399de246bcff9a43
Nora Hyman,Ernst Noyons,2018-06-05 00:00:00,Maluay Malatapay MPA,1,Deep,29,12,1,Trash - Soft Plastic Wrapper,5-10,1,0,1,1,676d3e22399de246bcff9a43
Ernst Noyons,Ernst Noyons,2018-06-06 00:00:00,Guinsuan MPA,1,Shallow,29,12,1,Coralliophila,0-5,1,0,1,1,676d3e20399de246bcff91b4
Ernst Noyons,Ernst Noyons,2018-06-06 00:00:00,Guinsuan MPA,1,Shallow,29,12,1,Trash - Soft Plastic Wrapper,5-10,1,0,1,1,676d3e20399de246bcff91b4
Ernst Noyons,Ernst Noyons,2018-06-06 00:00:00,Guinsuan MPA,1,Shallow,29,12,1,Drupella,0-5,3,0,3,1,676d3e20399de246bcff91b4
Ernst Noyons,Ernst Noyons,2018-06-06 00:00:00,Guinsuan MPA,1,Shallow,29,12,1,Coralliophila,0-5,5,0,5,1,676d3e20399de246bcff91b4
Ernst Noyons,Ernst Noyons,2018-06-06 00:00:00,Guinsuan MPA,1,Shallow,29,12,1,Trash - Fishing Line,>120,1,0,1,1,676d3e20399de246bcff91b4
Julie Rieland,Nora Hyman,2018-06-06 00:00:00,Guinsuan MPA,1,Medium,29,12,3,Drupella,0-5,3,0,3,1,676d3e20399de246bcff91ba
Julie Rieland,Nora Hyman,2018-06-06 00:00:00,Guinsuan MPA,1,Medium,29,12,3,Coralliophila,0-5,3,0,3,1,676d3e20399de246bcff91ba
Julie Rieland,Nora Hyman,2018-06-06 00:00:00,Guinsuan MPA,1,Medium,29,12,3,Trash - Fishing Line,>120,6,0,6,1,676d3e20399de246bcff91ba
Julie Rieland,Nora Hyman,2018-06-06 00:00:00,Guinsuan MPA,1,Medium,29,12,3,Trash - Plastic Bag,20-30,2,0,2,1,676d3e20399de246bcff91ba
Julie Rieland,Nora Hyman,2018-06-06 00:00:00,Guinsuan MPA,1,Medium,29,12,3,Trash - Soft Plastic Wrapper,5-10,1,0,1,1,676d3e20399de246bcff91ba
Julie Rieland,Nora Hyman,2018-06-06 00:00:00,Guinsuan MPA,1,Medium,29,12,3,Trash - Fish Cage (in use),>120,1,0,1,1,676d3e20399de246bcff91ba
Julie Rieland,Nora Hyman,2018-06-06 00:00:00,Guinsuan MPA,1,Medium,29,12,3,Drupella,0-5,2,0,2,1,676d3e20399de246bcff91ba
Julie Rieland,Nora Hyman,2018-06-06 00:00:00,Guinsuan MPA,1,Medium,29,12,3,Trash - Fishing Line,>120,8,0,8,1,676d3e20399de246bcff91ba
Julie Rieland,Nora Hyman,2018-06-06 00:00:00,Guinsuan MPA,1,Medium,29,12,3,Trash - Metal,5-10,1,0,1,1,676d3e20399de246bcff91ba
Julie Rieland,Nora Hyman,2018-06-06 00:00:00,Guinsuan MPA,1,Medium,29,12,3,Trash - Plastic Bag,20-30,1,0,1,1,676d3e20399de246bcff91ba
Julie Rieland,Nora Hyman,2018-06-06 00:00:00,Guinsuan MPA,1,Medium,29,12,1,Trash - Fishing Line,>120,2,0,2,1,676d3e20399de246bcff91c5
Julie Rieland,Nora Hyman,2018-06-06 00:00:00,Guinsuan MPA,1,Medium,29,12,1,Trash - Soft Plastic Wrapper,5-10,1,0,1,1,676d3e20399de246bcff91c5
Raffy Casinares,Tobias Juul ,2018-06-06 00:00:00,Guinsuan MPA,1,Medium,29,12,0,Drupella,0-5,3,0,3,1,676d3e20399de246bcff91c8
Ernst Noyons,Ernst Noyons,2018-06-06 00:00:00,Guinsuan MPA,1,Deep,29,12,3,Trash - Soft Plastic Wrapper,5-10,1,0,1,1,676d3e20399de246bcff91ca
Julie Rieland,Ernst Noyons,2018-06-07 00:00:00,TURTLE HEAVEN,1,Shallow,30,12,2,Trash - Fishing Line,>120,7,0,7,1,676d3e20399de246bcff91cc
Julie Rieland,Ernst Noyons,2018-06-07 00:00:00,TURTLE HEAVEN,1,Shallow,30,12,2,Coralliophila,0-5,22,0,22,1,676d3e20399de246bcff91cc
Julie Rieland,Ernst Noyons,2018-06-07 00:00:00,TURTLE HEAVEN,1,Shallow,30,12,2,Trash - Glass and Ceramics,20-30,1,0,1,1,676d3e20399de246bcff91cc
Julie Rieland,Ernst Noyons,2018-06-07 00:00:00,TURTLE HEAVEN,1,Shallow,30,12,2,Trash - Soft Plastic Wrapper,5-10,1,0,1,1,676d3e20399de246bcff91cc
Julie Rieland,Ernst Noyons,2018-06-07 00:00:00,TURTLE HEAVEN,1,Medium,30,12,1,Trash - Fishing Line,>120,10,0,10,1,676d3e20399de246bcff91d1
Julie Rieland,Ernst Noyons,2018-06-07 00:00:00,TURTLE HEAVEN,1,Medium,30,12,1,Drupella,0-5,3,0,3,1,676d3e20399de246bcff91d1
Julie Rieland,Ernst Noyons,2018-06-07 00:00:00,TURTLE HEAVEN,1,Medium,30,12,1,Trash - Glass and Ceramics,20-30,1,0,1,1,676d3e20399de246bcff91d1
Julie Rieland,Ernst Noyons,2018-06-07 00:00:00,TURTLE HEAVEN,1,Medium,30,12,1,Trash - Hard Plastic (Other),0-5,1,0,1,1,676d3e20399de246bcff91d1
Julie Rieland,Ernst Noyons,2018-06-07 00:00:00,TURTLE HEAVEN,1,Medium,30,12,1,Trash - Hard Plastic Bottle,10-20,2,0,2,1,676d3e20399de246bcff91d1
Julie Rieland,Ernst Noyons,2018-06-07 00:00:00,TURTLE HEAVEN,1,Medium,30,12,1,Trash - Soft Plastic Wrapper,5-10,2,0,2,1,676d3e20399de246bcff91d1
Ernst Noyons,Nora Hyman,2018-06-08 00:00:00,TURTLE HEAVEN,2,Shallow,29,12,1,Coralliophila,0-5,9,0,9,1,676d3e20399de246bcff91d8
Ernst Noyons,Nora Hyman,2018-06-08 00:00:00,TURTLE HEAVEN,2,Shallow,29,12,1,Trash - Glass and Ceramics,20-30,1,0,1,1,676d3e20399de246bcff91d8
Julie Rieland,Tobias Juul ,2018-06-08 00:00:00,TURTLE HEAVEN,2,Shallow,29,12,1,Trash - Fishing Line,>120,6,0,6,1,676d3e20399de246bcff91db
Julie Rieland,Tobias Juul ,2018-06-08 00:00:00,TURTLE HEAVEN,2,Shallow,29,12,1,Drupella,0-5,6,0,6,1,676d3e20399de246bcff91db
Julie Rieland,Tobias Juul ,2018-06-08 00:00:00,TURTLE HEAVEN,1,Shallow,29,12,1,Trash - Fishing Line,>120,4,0,4,1,676d3e20399de246bcff91de
Julie Rieland,Tobias Juul ,2018-06-08 00:00:00,TURTLE HEAVEN,1,Shallow,29,12,1,Drupella,0-5,1,0,1,1,676d3e20399de246bcff91de
Julie Rieland,Tobias Juul ,2018-06-08 00:00:00,TURTLE HEAVEN,1,Shallow,29,12,1,Trash - Glass and Ceramics,20-30,1,0,1,1,676d3e20399de246bcff91de
Ernst Noyons,Nora Hyman,2018-06-08 00:00:00,TURTLE HEAVEN,2,Medium,29,12,1,Trash - Fishing Line,>120,4,0,4,1,676d3e20399de246bcff91e2
Ernst Noyons,Nora Hyman,2018-06-08 00:00:00,TURTLE HEAVEN,2,Medium,29,12,1,Coralliophila,0-5,11,0,11,1,676d3e20399de246bcff91e2
Ernst Noyons,Nora Hyman,2018-06-08 00:00:00,TURTLE HEAVEN,2,Medium,29,12,1,Drupella,0-5,5,0,5,1,676d3e20399de246bcff91e2
Ernst Noyons,Nora Hyman,2018-06-08 00:00:00,TURTLE HEAVEN,2,Medium,29,12,1,Trash - Soft Plastic Wrapper,5-10,1,0,1,1,676d3e20399de246bcff91e2
Julie Rieland,Tobias Juul ,2018-06-08 00:00:00,TURTLE HEAVEN,2,Medium,29,12,1,Trash - Fishing Line,>120,2,0,2,1,676d3e20399de246bcff91e7
Julie Rieland,Tobias Juul ,2018-06-08 00:00:00,TURTLE HEAVEN,2,Medium,29,12,1,Drupella,0-5,4,0,4,1,676d3e20399de246bcff91e7
Julie Rieland,Tobias Juul ,2018-06-08 00:00:00,TURTLE HEAVEN,1,Medium,29,12,1,Trash - Fishing Line,>120,13,0,13,1,676d3e20399de246bcff91ea
Julie Rieland,Tobias Juul ,2018-06-08 00:00:00,TURTLE HEAVEN,1,Medium,29,12,1,Drupella,0-5,3,0,3,1,676d3e20399de246bcff91ea
Julie Rieland,Tobias Juul ,2018-06-08 00:00:00,TURTLE HEAVEN,1,Medium,29,12,1,Trash - Glass and Ceramics,20-30,1,0,1,1,676d3e20399de246bcff91ea
Ernst Noyons,Nora Hyman,2018-06-08 00:00:00,TURTLE HEAVEN,2,Deep,29,12,1,Drupella,0-5,6,0,6,1,676d3e20399de246bcff91ee
Ernst Noyons,Nora Hyman,2018-06-08 00:00:00,TURTLE HEAVEN,2,Deep,29,12,1,Trash - Soft Plastic Wrapper,5-10,1,0,1,1,676d3e20399de246bcff91ee
Ernst Noyons,Nora Hyman,2018-06-08 00:00:00,TURTLE HEAVEN,2,Deep,29,12,1,Drupella,0-5,18,0,18,1,676d3e20399de246bcff91ee
Ernst Noyons,Nora Hyman,2018-06-08 00:00:00,TURTLE HEAVEN,2,Deep,29,12,1,Coralliophila,0-5,6,0,6,1,676d3e20399de246bcff91ee
Ernst Noyons,Nora Hyman,2018-06-08 00:00:00,TURTLE HEAVEN,2,Deep,29,12,1,Trash - Paper and Card,5-10,1,0,1,1,676d3e20399de246bcff91ee
Ernst Noyons,Nora Hyman,2018-06-08 00:00:00,TURTLE HEAVEN,2,Deep,29,12,1,Trash - Soft Plastic Wrapper,5-10,1,0,1,1,676d3e20399de246bcff91ee
Raffy Casinares,Nora Hyman,2018-06-11 00:00:00,MASAPLOD NORTE MPA,1,Shallow,29,12,1,Drupella,0-5,1,0,1,1,676d3e20399de246bcff91f5
Raffy Casinares,Nora Hyman,2018-06-11 00:00:00,MASAPLOD NORTE MPA,1,Medium,29,12,1,Drupella,0-5,10,0,10,1,676d3e20399de246bcff91f7
Raffy Casinares,Nora Hyman,2018-06-11 00:00:00,MASAPLOD NORTE MPA,1,Deep,29,12,1,Trash - Fishing Line,>120,1,0,1,1,676d3e20399de246bcff91f9
Raffy Casinares,Nora Hyman,2018-06-11 00:00:00,MASAPLOD NORTE MPA,1,Deep,29,12,1,Drupella,0-5,1,0,1,1,676d3e20399de246bcff91f9
Raffy Casinares,Nora Hyman,2018-06-11 00:00:00,MASAPLOD NORTE MPA,1,Deep,29,12,1,Trash - Soft Plastic Wrapper,5-10,1,0,1,1,676d3e20399de246bcff91f9
Raffy Casinares,Nora Hyman,2018-06-11 00:00:00,MASAPLOD NORTE MPA,1,Deep,29,12,1,Drupella,0-5,2,0,2,1,676d3e20399de246bcff91f9
Raffy Casinares,Nora Hyman,2018-06-11 00:00:00,MASAPLOD NORTE MPA,1,Deep,29,12,1,Trash - Soft Plastic Wrapper,5-10,1,0,1,1,676d3e20399de246bcff91f9
Laura Schram,Laura Schram,2018-07-10 00:00:00,Andulay MPA,1,Shallow,29,12,0,Drupella,0-5,30,0,30,1,676d3e20399de246bcff91ff
Laura Schram,Laura Schram,2018-07-10 00:00:00,Andulay MPA,1,Shallow,29,12,0,Crown of Thorns,30-40,12,0,12,1,676d3e20399de246bcff91ff
Laura Schram,Laura Schram,2018-07-10 00:00:00,Andulay MPA,1,Medium,29,12,0,Drupella,0-5,28,0,28,1,676d3e20399de246bcff9202
Laura Schram,Laura Schram,2018-07-10 00:00:00,Andulay MPA,1,Medium,29,12,0,Trash - Soft Plastic Straw,5-10,1,0,1,1,676d3e20399de246bcff9202
Sigridur Vala Finnsdottir,Victoria Schiller-Stefansson,2018-07-10 00:00:00,Andulay MPA,1,Medium,29,12,0,Drupella,0-5,31,0,31,1,676d3e20399de246bcff9205
Sigridur Vala Finnsdottir,Victoria Schiller-Stefansson,2018-07-10 00:00:00,Andulay MPA,1,Medium,29,12,0,Trash - Fishing Line,>120,1,0,1,1,676d3e20399de246bcff9205
Sigridur Vala Finnsdottir,Victoria Schiller-Stefansson,2018-07-10 00:00:00,Andulay MPA,1,Medium,29,12,0,Trash - Other,5-10,2,0,2,1,676d3e20399de246bcff9205
Andreas Bak Poerksen,Nora Hyman,2018-07-10 00:00:00,Andulay MPA,1,Deep,29,12,0,Drupella,0-5,4,0,4,1,676d3e20399de246bcff9209
Andreas Bak Poerksen,Nora Hyman,2018-07-11 00:00:00,TURTLE HEAVEN,1,Shallow,29,12,0,Trash - Fishing Line,>120,1,0,1,1,676d3e20399de246bcff920b
Andreas Bak Poerksen,Nora Hyman,2018-07-11 00:00:00,TURTLE HEAVEN,1,Shallow,29,12,0,Coralliophila,0-5,1,0,1,1,676d3e20399de246bcff920b
Andreas Bak Poerksen,Nora Hyman,2018-07-11 00:00:00,TURTLE HEAVEN,1,Shallow,29,12,0,Trash - Glass and Ceramics,20-30,1,0,1,1,676d3e20399de246bcff920b
Victoria Schiller-Stefansson,Sigridur Vala Finnsdottir,2018-07-11 00:00:00,TURTLE HEAVEN,1,Shallow,29,14,0,Drupella,0-5,19,0,19,1,676d3e20399de246bcff920f
Victoria Schiller-Stefansson,Sigridur Vala Finnsdottir,2018-07-11 00:00:00,TURTLE HEAVEN,1,Shallow,29,14,0,Coralliophila,0-5,124,0,124,1,676d3e20399de246bcff920f
Victoria Schiller-Stefansson,Sigridur Vala Finnsdottir,2018-07-11 00:00:00,TURTLE HEAVEN,1,Medium,29,14,0,Trash - Fishing Line,>120,1,0,1,1,676d3e20399de246bcff9212
Victoria Schiller-Stefansson,Sigridur Vala Finnsdottir,2018-07-11 00:00:00,TURTLE HEAVEN,1,Medium,29,14,0,Drupella,0-5,4,0,4,1,676d3e20399de246bcff9212
Andreas Bak Poerksen,Nora Hyman,2018-07-11 00:00:00,TURTLE HEAVEN,2,Deep,29,12,0,Trash - Fishing Line,>120,4,0,4,1,676d3e20399de246bcff9215
Andreas Bak Poerksen,Nora Hyman,2018-07-11 00:00:00,TURTLE HEAVEN,2,Deep,29,12,0,Drupella,0-5,5,0,5,1,676d3e20399de246bcff9215
Andreas Bak Poerksen,Nora Hyman,2018-07-11 00:00:00,TURTLE HEAVEN,2,Deep,29,12,0,Trash - Soft Plastic Wrapper,5-10,1,0,1,1,676d3e20399de246bcff9215
Victoria Schiller-Stefansson,Sigridur Vala Finnsdottir,2018-07-11 00:00:00,TURTLE HEAVEN,1,Deep,29,12,0,Trash - Fishing Line,>120,2,0,2,1,676d3e20399de246bcff9219
Ashley Carreiro,Winnie Chen,2018-07-13 00:00:00,Kookoos,2,Shallow,28,4,1,Drupella,0-5,32,0,32,1,676d3e20399de246bcff921b
Ashley Carreiro,Winnie Chen,2018-07-13 00:00:00,Kookoos,2,Shallow,28,4,1,Coralliophila,0-5,6,0,6,1,676d3e20399de246bcff921b
Ashley Carreiro,Winnie Chen,2018-07-13 00:00:00,Kookoos,2,Medium,28,4,1,Drupella,0-5,18,0,18,1,676d3e20399de246bcff921e
Victoria Schiller-Stefansson,Sigridur Vala Finnsdottir,2018-07-13 00:00:00,Kookoos,1,Medium,29,8,1,Drupella,0-5,13,0,13,1,676d3e20399de246bcff9220
Victoria Schiller-Stefansson,Sigridur Vala Finnsdottir,2018-07-13 00:00:00,Kookoos,3,Medium,29,8,1,Drupella,0-5,10,0,10,1,676d3e20399de246bcff9222
Victoria Schiller-Stefansson,Sigridur Vala Finnsdottir,2018-07-13 00:00:00,Kookoos,3,Medium,29,8,1,Trash - Textiles and Bags,50-60,1,0,1,1,676d3e20399de246bcff9222
Ashley Carreiro,Winnie Chen,2018-07-13 00:00:00,Kookoos,3,Deep,28,4,0,Drupella,0-5,1,0,1,1,676d3e20399de246bcff9225
Victoria Schiller-Stefansson,Sigridur Vala Finnsdottir,2018-07-13 00:00:00,Kookoos,3,Deep,29,12,1,Trash - Fishing Line,>120,1,0,1,1,676d3e21399de246bcff9227
Victoria Schiller-Stefansson,Sigridur Vala Finnsdottir,2018-07-13 00:00:00,Kookoos,3,Deep,29,12,1,Trash - Ghost Net,>120,1,0,1,1,676d3e21399de246bcff9227
Victoria Schiller-Stefansson,Sigridur Vala Finnsdottir,2018-07-13 00:00:00,Kookoos,3,Deep,29,12,1,Trash - Glass and Ceramics,20-30,1,0,1,1,676d3e21399de246bcff9227
Victoria Schiller-Stefansson,Sigridur Vala Finnsdottir,2018-07-13 00:00:00,Kookoos,3,Deep,29,12,1,Trash - Metal,5-10,1,0,1,1,676d3e21399de246bcff9227
Nora Hyman,Victoria Schiller-Stefansson,2018-07-16 00:00:00,Guinsuan MPA,2,Shallow,29,8,0,Trash - Fishing Line,>120,1,0,1,1,676d3e21399de246bcff922c
Andreas Bak Poerksen,Winnie Chen,2018-07-16 00:00:00,Guinsuan MPA,1,Deep,28,4,0,Trash - Fishing Line,>120,2,0,2,1,676d3e21399de246bcff922e
Andreas Bak Poerksen,Winnie Chen,2018-07-16 00:00:00,Guinsuan MPA,1,Deep,28,4,0,Trash - Hard Plastic (Other),20-30,1,0,1,1,676d3e21399de246bcff922e
Andreas Bak Poerksen,Winnie Chen,2018-07-16 00:00:00,Guinsuan MPA,1,Deep,28,4,0,Trash - Soft Plastic Wrapper,5-10,1,0,1,1,676d3e21399de246bcff922e
Nora Hyman,Victoria Schiller-Stefansson,2018-07-16 00:00:00,Guinsuan MPA,2,Deep,29,8,0,Trash - Glass and Ceramics,20-30,1,0,1,1,676d3e21399de246bcff9232
Nora Hyman,Victoria Schiller-Stefansson,2018-07-16 00:00:00,Guinsuan MPA,2,Deep,29,8,0,Trash - Soft Plastic Wrapper,5-10,4,0,4,1,676d3e21399de246bcff9232
Laura Schram,Laura Schram,2018-07-17 00:00:00,TURTLE HEAVEN,3,Medium,29,12,0,Drupella,0-5,3,0,3,1,676d3e21399de246bcff9235
Laura Schram,Laura Schram,2018-07-17 00:00:00,TURTLE HEAVEN,3,Medium,29,12,0,Drupella,0-5,1,0,1,1,676d3e21399de246bcff9235
Andreas Bak Poerksen,Winnie Chen,2018-07-17 00:00:00,UNITY POINT,1,Shallow,29,4,0,Drupella,0-5,6,0,6,1,676d3e21399de246bcff9238
Andreas Bak Poerksen,Winnie Chen,2018-07-17 00:00:00,UNITY POINT,1,Shallow,29,4,0,Trash - Metal,5-10,1,0,1,1,676d3e21399de246bcff9238
Nora Hyman,Victoria Schiller-Stefansson,2018-07-17 00:00:00,UNITY POINT,3,Shallow,28,12,1,Trash - Fish Cage (not in use),>120,1,0,1,1,676d3e21399de246bcff923b
Nora Hyman,Victoria Schiller-Stefansson,2018-07-17 00:00:00,UNITY POINT,3,Shallow,28,12,1,Trash - Fishing Line,>120,1,0,1,1,676d3e21399de246bcff923b
Nora Hyman,Victoria Schiller-Stefansson,2018-07-17 00:00:00,UNITY POINT,3,Shallow,28,12,1,Coralliophila,0-5,5,0,5,1,676d3e21399de246bcff923b
Nora Hyman,Victoria Schiller-Stefansson,2018-07-17 00:00:00,UNITY POINT,3,Shallow,28,12,1,Trash - Soft Plastic Wrapper,5-10,1,0,1,1,676d3e21399de246bcff923b
Nora Hyman,Victoria Schiller-Stefansson,2018-07-17 00:00:00,UNITY POINT,2,Shallow,28,12,2,Trash - Fishing Line,>120,2,0,2,1,676d3e21399de246bcff9240
Nora Hyman,Victoria Schiller-Stefansson,2018-07-17 00:00:00,UNITY POINT,3,Shallow,28,12,1,Trash - Fish Cage (in use),>120,1,0,1,1,676d3e21399de246bcff9242
